keystrokes_per_sec,clicks_per_sec,app_switches,app_entropy,idle_time_ratio,productive_app_ratio,distraction_app_ratio,keystroke_burst_score,click_burst_score,app_switch_frequency,keystroke_variance,click_variance,keystroke_click_ratio,idle_transitions,app_focus_duration,context_switch_cost,label
0.0,0.03333333333333333,1.0,0.7219280948873623,1.0,0.8,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,3.0,20.175946712493896,0.2,0
0.0,0.16666666666666666,5.0,0.8812908992306927,0.0,0.3,0.0,0.0,0.08335639712991676,0.16666666666666666,0.0,0.1271364525305927,0.0,0.0,10.752951264381409,0.5,0
0.0,0.16666666666666666,5.0,0.8453509366224365,0.33666666666666667,0.2727272727272727,0.0,0.0,0.08335639712991676,0.16666666666666666,0.0,0.1271364525305927,0.0,1.0,15.527571082115173,0.45454545454545453,0
0.0,0.16666666666666666,5.0,0.8453509366224365,0.33666666666666667,0.2727272727272727,0.0,0.0,0.08335639712991676,0.16666666666666666,0.0,0.1271364525305927,0.0,1.0,15.527571082115173,0.45454545454545453,0
2.8333333333333335,0.03333333333333333,1.0,0.08970338978684994,0.33666666666666667,0.9886363636363636,0.0,0.42376838504058667,0.0,0.03333333333333333,0.036064822067103985,0.0,0.9883720930232558,1.0,29.559476613998413,0.011363636363636364,0
2.8333333333333335,0.03333333333333333,1.0,0.08970338978684994,0.33666666666666667,0.9886363636363636,0.0,0.42376838504058667,0.0,0.03333333333333333,0.036064822067103985,0.0,0.9883720930232558,1.0,29.559476613998413,0.011363636363636364,0
0.0,0.36666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.18812592751649956,0.0,0.0,0.8292579376177338,0.0,0.0,24.202831029891968,0.0,0
0.0,0.36666666666666664,1.0,0.41381685030363374,0.0,0.9166666666666666,0.0,0.0,0.18812592751649956,0.03333333333333333,0.0,0.8292579376177338,0.0,0.0,24.202831029891968,0.08333333333333333,0
0.0,0.06666666666666667,1.0,0.9182958340544896,1.0,0.6666666666666666,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,3.0,13.78618586063385,0.16666666666666666,0
0.0,0.06666666666666667,2.0,0.9852281360342516,1.0,0.5714285714285714,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,3.0,28.112406492233276,0.2857142857142857,0
1.1666666666666667,0.03333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.591373815333393,0.0,0.9722222222222222,0.0,29.940316677093506,0.0,0
1.0,0.03333333333333333,1.0,0.20062232431271465,0.0,0.96875,0.0,0.9642810542142027,0.0,0.03333333333333333,2.9766882517061566,0.0,0.967741935483871,0.0,28.594613075256348,0.03125,0
0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.4430428925096436,0.0,0.0,0.052594628852048686,0.0,1.0,3.0,23.659982919692993,0.0,0
0.1,0.0,1.0,0.5916727785823275,1.0,0.8571428571428571,0.0,0.4430428925096436,0.0,0.03333333333333333,0.052594628852048686,0.0,1.0,3.0,23.659982919692993,0.14285714285714285,0
0.0,0.16666666666666666,3.0,0.9709505944546686,1.0,0.6,0.0,0.0,0.44161020498871173,0.1,0.0,24.219779100514252,0.0,2.0,21.31662893295288,0.3,0
0.0,0.3333333333333333,6.0,0.9709505944546686,1.0,0.6,0.0,0.0,1.0,0.2,0.0,98.19013058714401,0.0,4.0,21.31662893295288,0.3,0
0.0,0.3333333333333333,6.0,0.9709505944546686,1.0,0.6,0.0,0.0,1.0,0.2,0.0,98.19013058714401,0.0,4.0,21.31662893295288,0.3,0
0.0,0.03333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.335774421691895,0.0,0
0.0,0.03333333333333333,1.0,0.7219280948873623,1.0,0.8,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,3.0,20.335774421691895,0.2,0
0.0,0.13333333333333333,3.0,0.954434002924965,0.36000000000000004,0.625,0.0,0.0,0.34894194469486334,0.1,0.0,39.05091858064855,0.0,1.0,18.022547006607056,0.375,0
0.06666666666666667,0.13333333333333333,4.0,0.9940302114769565,0.36000000000000004,0.45454545454545453,0.0,0.0,0.34894194469486334,0.13333333333333333,0.0,39.05091858064855,0.3333333333333333,1.0,28.1485698223114,0.36363636363636365,0
0.06666666666666667,0.13333333333333333,4.0,0.9940302114769565,0.36000000000000004,0.45454545454545453,0.0,0.0,0.34894194469486334,0.13333333333333333,0.0,39.05091858064855,0.3333333333333333,1.0,28.1485698223114,0.36363636363636365,0
0.06666666666666667,0.13333333333333333,2.0,0.9864267287308424,0.35666666666666663,0.7777777777777778,0.0,0.0,0.39203664305766306,0.06666666666666667,0.0,43.73518486515244,0.3333333333333333,1.0,25.029210329055786,0.2222222222222222,0
0.06666666666666667,0.13333333333333333,3.0,1.1567796494470395,0.35666666666666663,0.7,0.0,0.0,0.39203664305766306,0.1,0.0,43.73518486515244,0.3333333333333333,1.0,25.683529257774353,0.3,0
0.23333333333333334,0.16666666666666666,2.0,0.0,0.33666666666666667,1.0,0.0,0.8966282302366637,0.0864837610897368,0.06666666666666667,60.073220516650544,0.5483186414093382,0.5833333333333334,1.0,29.482041120529175,0.13333333333333333,0
0.16666666666666666,0.2,4.0,0.5435644431995964,0.33666666666666667,0.875,0.0,0.38506567184695545,0.07722192131045189,0.13333333333333333,0.4776817740267205,0.4389651420132713,0.45454545454545453,1.0,13.60741651058197,0.25,0
0.6333333333333333,0.06666666666666667,0.0,0.0,1.0,1.0,0.0,0.9572558307045883,0.0,0.0,0.011115101431699683,0.0,0.9047619047619048,2.0,26.775447607040405,0.0,0
0.6333333333333333,0.06666666666666667,1.0,0.24988229283318544,1.0,0.9583333333333334,0.0,0.9572558307045883,0.0,0.03333333333333333,0.011115101431699683,0.0,0.9047619047619048,2.0,26.775447607040405,0.041666666666666664,0
1.7,0.06666666666666667,0.0,0.0,0.36000000000000004,1.0,0.0,0.37566368938840095,0.0,0.0,0.0520769419180656,0.0,0.9622641509433962,1.0,20.32069182395935,0.0,0
1.7,0.1,1.0,0.222284830685688,0.36000000000000004,0.9642857142857143,0.0,0.37566368938840095,0.329055953165555,0.03333333333333333,0.0520769419180656,56.57222867773777,0.9444444444444444,1.0,11.726541519165039,0.017857142857142856,0
0.0,0.2,1.0,0.8812908992306927,1.0,0.7,0.0,0.0,0.21388718801405002,0.03333333333333333,0.0,0.42886981405647473,0.0,3.0,13.704044699668884,0.1,0
0.0,0.2,1.0,0.8812908992306927,1.0,0.7,0.0,0.0,0.21388718801405002,0.03333333333333333,0.0,0.42886981405647473,0.0,3.0,13.704044699668884,0.1,0
0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.296631036840062,0.0,0.0,2.7131990755663082,0.0,3.0,29.470259428024292,0.0,0
0.0,0.13333333333333333,1.0,0.863120568566631,1.0,0.7142857142857143,0.0,0.0,0.22939554905199325,0.03333333333333333,0.0,1.960496448009773,0.0,2.0,11.250670194625854,0.14285714285714285,0
1.4666666666666666,0.13333333333333333,1.0,0.14372616993938178,0.0,0.9795918367346939,0.0,0.9306496788269278,0.4486603384446025,0.03333333333333333,0.8363678956839283,36.027252554762164,0.9166666666666666,0.0,29.81872272491455,0.02040816326530612,0
0.0,0.1,2.0,0.863120568566631,0.6966666666666667,0.7142857142857143,0.0,0.0,0.38635752654333044,0.06666666666666667,0.0,34.9158898125104,0.0,2.0,11.080278277397156,0.2857142857142857,0
0.0,0.1,3.0,1.2987949406953985,0.6966666666666667,0.625,0.0,0.0,0.38635752654333044,0.1,0.0,34.9158898125104,0.0,2.0,11.080278277397156,0.375,0
0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.04200078376760808,0.0,0.0,0.013529596880289319,0.0,3.0,27.1832594871521,0.0,0
0.0,0.1,1.0,0.5916727785823275,1.0,0.8571428571428571,0.0,0.0,0.04200078376760808,0.03333333333333333,0.0,0.013529596880289319,0.0,3.0,27.1832594871521,0.14285714285714285,0
0.0,0.06666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.456238508224487,0.0,0
0.0,0.06666666666666667,1.0,0.7219280948873623,1.0,0.8,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,2.0,20.456238508224487,0.2,0
3.5,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.4051873449412108,0.0,0.0,0.036763911384708275,0.0,0.9813084112149533,0.0,29.958842992782593,0.0,0
2.6333333333333333,0.16666666666666666,1.0,0.27376916868294177,0.0,0.9529411764705882,0.0,0.39361461223783956,0.10630166946464421,0.03333333333333333,0.03920536626829006,0.12077761597235437,0.9404761904761905,0.0,14.676552534103394,0.011764705882352941,0
0.16666666666666666,0.13333333333333333,1.0,0.41381685030363374,1.0,0.9166666666666666,0.0,0.3977946174853311,0.16749084451415291,0.03333333333333333,0.5136363470903227,1.212234299707019,0.5555555555555556,2.0,27.95607590675354,0.08333333333333333,0
0.16666666666666666,0.13333333333333333,2.0,0.7732283485249176,1.0,0.8461538461538461,0.0,0.3977946174853311,0.16749084451415291,0.06666666666666667,0.5136363470903227,1.212234299707019,0.5555555555555556,2.0,27.95607590675354,0.15384615384615385,0
0.0,0.03333333333333333,1.0,0.7219280948873623,1.0,0.8,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,3.0,26.717144012451172,0.2,0
0.0,0.03333333333333333,1.0,0.7219280948873623,1.0,0.8,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,3.0,26.717144012451172,0.2,0
1.4,0.16666666666666666,3.0,0.14144054254182067,0.0,0.98,0.0,0.9616269983482114,0.23607888036564,0.1,0.866114865955055,2.009214224174894,0.8936170212765957,0.0,29.478991270065308,0.06,0
0.0,0.03333333333333333,1.0,0.7219280948873623,1.0,0.8,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,3.0,20.748467922210693,0.2,0
0.0,0.03333333333333333,1.0,0.7219280948873623,1.0,0.8,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,3.0,20.748467922210693,0.2,0
0.13333333333333333,0.4,2.0,0.8997437586982626,0.33666666666666667,0.6842105263157895,0.0,0.6105138543273747,0.5276311557493694,0.06666666666666667,10.929672173577364,7.287525058021156,0.25,1.0,24.63400936126709,0.10526315789473684,0
0.13333333333333333,0.4,2.0,0.8997437586982626,0.33666666666666667,0.6842105263157895,0.0,0.6105138543273747,0.5276311557493694,0.06666666666666667,10.929672173577364,7.287525058021156,0.25,1.0,24.63400936126709,0.10526315789473684,0
0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.3288260245459344,0.0,0.0,73.90466842226493,0.0,3.0,29.362583875656128,0.0,0
0.0,0.1,1.0,0.6500224216483541,1.0,0.8333333333333334,0.0,0.0,0.3288260245459344,0.03333333333333333,0.0,73.90466842226493,0.0,2.0,26.1438627243042,0.16666666666666666,0
0.0,0.13333333333333333,3.0,0.9910760598382222,1.0,0.4444444444444444,0.0,0.0,0.4954099623645944,0.1,0.0,39.45054279413489,0.0,2.0,18.09418773651123,0.3333333333333333,0
0.0,0.13333333333333333,3.0,0.9910760598382222,1.0,0.4444444444444444,0.0,0.0,0.4954099623645944,0.1,0.0,39.45054279413489,0.0,2.0,18.09418773651123,0.3333333333333333,0
0.0,0.13333333333333333,3.0,0.9910760598382222,1.0,0.4444444444444444,0.0,0.0,0.4954099623645944,0.1,0.0,39.45054279413489,0.0,2.0,18.09418773651123,0.3333333333333333,0
0.0,0.16666666666666666,3.0,0.9709505944546686,1.0,0.4,0.0,0.0,0.4201852326649206,0.1,0.0,29.646689160643916,0.0,2.0,21.54372537136078,0.3,0
0.0,0.16666666666666666,2.0,0.8112781244591328,0.35666666666666663,0.25,0.0,0.0,0.2769816688161571,0.06666666666666667,0.0,4.59353891332438,0.0,1.0,10.389227628707886,0.25,0
0.0,0.16666666666666666,2.0,0.8112781244591328,0.35666666666666663,0.25,0.0,0.0,0.2769816688161571,0.06666666666666667,0.0,4.59353891332438,0.0,1.0,10.389227628707886,0.25,0
2.5,0.13333333333333333,3.0,0.3207683390885857,0.0,0.9512195121951219,0.0,0.3870090426098149,0.590532366782668,0.1,0.032515641544878966,81.10477230065526,0.9493670886075949,0.0,21.535736560821533,0.036585365853658534,0
2.5,0.13333333333333333,4.0,0.3868917135948905,0.0,0.9397590361445783,0.0,0.3870090426098149,0.590532366782668,0.13333333333333333,0.032515641544878966,81.10477230065526,0.9493670886075949,0.0,22.352330764134724,0.04819277108433735,0
0.6666666666666666,0.2,6.0,0.9466860869123461,0.0,0.78125,0.0,0.3361521950257752,0.29536572108922954,0.2,0.02228535794260773,7.663331235701594,0.7692307692307693,0.0,23.381782452265423,0.1875,0
0.3333333333333333,0.23333333333333334,7.0,1.188721875540867,0.0,0.6666666666666666,0.0,0.3729721978113548,0.3417505406894624,0.23333333333333334,0.03789619557815451,7.953920793009805,0.5882352941176471,0.0,23.88609528541565,0.2916666666666667,0
0.0,0.2,6.0,1.5545851693377997,0.0,0.4166666666666667,0.0,0.0,0.3142742459704072,0.2,0.0,13.971724349179672,0.0,0.0,22.400759140650432,0.5,0
0.0,0.16666666666666666,6.0,1.5726236638951638,0.0,0.36363636363636365,0.0,0.0,0.352693983741698,0.2,0.0,11.913313671118061,0.0,0.0,18.02494756380717,0.5454545454545454,0
0.0,0.06666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.37768793106079,0.0,0
0.0,0.1,1.0,0.9182958340544896,1.0,0.6666666666666666,0.0,0.0,0.3936071297167406,0.03333333333333333,0.0,89.15496871904685,0.0,2.0,11.670437812805176,0.16666666666666666,0
1.2666666666666666,0.3,6.0,0.7533347247815687,0.67,0.8518518518518519,0.0,0.8860794739553408,0.3197623336170577,0.2,0.005549596334533283,3.267227603411552,0.8085106382978723,1.0,17.634006023406982,0.1111111111111111,0
0.0,0.13333333333333333,4.0,1.657742726504889,0.35666666666666663,0.2222222222222222,0.3333333333333333,0.0,0.31861723296958994,0.13333333333333333,0.0,37.67823841298561,0.0,1.0,14.066164016723633,0.4444444444444444,1
0.0,0.13333333333333333,4.0,1.657742726504889,0.35666666666666663,0.2222222222222222,0.3333333333333333,0.0,0.31861723296958994,0.13333333333333333,0.0,37.67823841298561,0.0,1.0,14.066164016723633,0.4444444444444444,1
0.0,0.26666666666666666,4.0,0.0,0.0,0.0,0.5,0.0,0.3699882333833095,0.13333333333333333,0.0,9.546636983880889,0.0,0.0,29.2284197807312,0.3333333333333333,1
0.0,0.23333333333333334,5.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.3519486527232756,0.16666666666666666,0.0,10.210210934504323,0.0,0.0,28.06294345855713,0.4166666666666667,1
0.0,0.2,7.0,0.9912642605354289,0.0,0.15384615384615385,0.46153846153846156,0.0,0.24775336099499903,0.23333333333333334,0.0,6.620596441931616,0.0,0.0,14.984830498695374,0.5384615384615384,1
0.0,0.2,7.0,0.9912642605354289,0.0,0.15384615384615385,0.46153846153846156,0.0,0.24775336099499903,0.23333333333333334,0.0,6.620596441931616,0.0,0.0,14.984830498695374,0.5384615384615384,1
0.0,0.2,5.0,1.0957952550009336,0.0,0.18181818181818182,0.36363636363636365,0.0,0.2501337097396063,0.16666666666666666,0.0,6.59073193646533,0.0,0.0,13.16501009464264,0.45454545454545453,1
0.0,0.26666666666666666,6.0,0.9463729359854419,0.0,0.14285714285714285,0.42857142857142855,0.0,0.19340900170269662,0.2,0.0,1.991512455360674,0.0,0.0,13.104543447494507,0.42857142857142855,1
0.0,0.26666666666666666,7.0,0.9055872616982603,0.0,0.13333333333333333,0.4,0.0,0.19340900170269662,0.23333333333333334,0.0,1.991512455360674,0.0,0.0,13.372714757919312,0.4666666666666667,1
0.0,0.26666666666666666,7.0,0.9055872616982603,0.0,0.13333333333333333,0.4,0.0,0.19340900170269662,0.23333333333333334,0.0,1.991512455360674,0.0,0.0,13.372714757919312,0.4666666666666667,1
